Date,Extent
1994-10-31,18.090064516129036
1994-11-30,15.88043333333333
1994-12-31,10.100516129032258
1995-01-31,5.635999999999999
1995-02-28,3.5607857142857138
1995-03-31,4.626419354838709
1995-04-30,7.2676333333333325
1995-05-31,10.415483870967744
1995-06-30,13.289866666666663
1995-07-31,15.743870967741936
1995-08-31,17.780193548387096
1995-09-30,18.37273333333333
1995-10-31,18.02964516129032
1995-11-30,15.633933333333335
1995-12-31,10.621903225806454
1996-01-31,5.871129032258066
1996-02-29,2.984586206896551
1996-03-31,4.183483870967741
1996-04-30,7.279933333333333
1996-05-31,10.916741935483872
1996-06-30,13.870366666666667
1996-07-31,16.11967741935484
1996-08-31,17.741387096774194
1996-09-30,18.631600000000002
1996-10-31,17.96454838709678
1996-11-30,15.717900000000004
1996-12-31,9.653161290322581
1997-01-31,4.197258064516128
1997-02-28,2.489535714285714
1997-03-31,3.4573870967741933
1997-04-30,6.492333333333334
1997-05-31,10.123967741935482
1997-06-30,13.116033333333332
1997-07-31,15.920677419354842
1997-08-31,17.684354838709673
1997-09-30,18.59643333333333
1997-10-31,17.993387096774196
1997-11-30,15.732766666666663
1997-12-31,10.28538709677419
1998-01-31,4.46490322580645
1998-02-28,2.989571428571429
1998-03-31,4.107483870967742
1998-04-30,6.853833333333335
1998-05-31,10.328451612903226
1998-06-30,13.313233333333336
1998-07-31,15.962677419354842
1998-08-31,17.88135483870968
1998-09-30,18.9035
1998-10-31,18.66045161290323
1998-11-30,16.300400000000003
1998-12-31,10.519483870967742
1999-01-31,4.815870967741935
1999-02-28,2.966
1999-03-31,3.9777741935483864
1999-04-30,6.891800000000001
1999-05-31,10.26532258064516
1999-06-30,13.648833333333332
1999-07-31,16.281612903225803
1999-08-31,17.95790322580645
1999-09-30,18.696366666666666
1999-10-31,18.352161290322584
1999-11-30,15.964599999999999
1999-12-31,10.722032258064518
2000-01-31,4.748870967741935
2000-02-29,2.906517241379311
2000-03-31,4.085870967741935
2000-04-30,7.132300000000001
2000-05-31,10.920580645161289
2000-06-30,13.892699999999998
2000-07-31,16.097741935483867
2000-08-31,18.20612903225807
2000-09-30,18.887833333333333
2000-10-31,18.130516129032255
2000-11-30,15.757633333333334
2000-12-31,9.909709677419356
2001-01-31,5.233096774193547
2001-02-28,3.650357142857142
2001-03-31,4.731451612903226
2001-04-30,7.044266666666669
2001-05-31,10.329903225806454
2001-06-30,13.41806666666667
2001-07-31,15.851870967741933
2001-08-31,17.42274193548387
2001-09-30,18.174966666666663
2001-10-31,17.725999999999996
2001-11-30,15.6103
2001-12-31,10.34590322580645
2002-01-31,4.739612903225805
2002-02-28,2.9603928571428577
2002-03-31,3.7482580645161288
2002-04-30,6.327833333333333
2002-05-31,9.511548387096774
2002-06-30,12.375766666666665
2002-07-31,15.414709677419358
2002-08-31,17.06667741935484
2002-09-30,17.88736666666667
2002-10-31,17.865774193548386
2002-11-30,15.40583333333333
2002-12-31,10.78541935483871
2003-01-31,5.772709677419356
2003-02-28,3.788571428571428
2003-03-31,4.444354838709678
2003-04-30,7.208266666666666
2003-05-31,10.735806451612904
2003-06-30,13.985366666666666
2003-07-31,16.401967741935486
2003-08-31,17.582483870967742
2003-09-30,18.298299999999998
2003-10-31,18.197999999999997
2003-11-30,16.109533333333335
2003-12-31,10.56358064516129
2004-01-31,5.590516129032258
2004-02-29,3.5835517241379304
2004-03-31,4.526193548387097
2004-04-30,7.279766666666666
2004-05-31,10.470032258064515
2004-06-30,13.780000000000003
2004-07-31,16.33251612903226
2004-08-31,18.01006451612903
2004-09-30,18.91923333333333
2004-10-31,18.45693548387097
2004-11-30,16.084833333333332
2004-12-31,10.228903225806448
2005-01-31,4.751838709677418
2005-02-28,2.9696071428571438
2005-03-31,4.081612903225806
2005-04-30,7.031966666666667
2005-05-31,10.288806451612901
2005-06-30,13.291500000000001
2005-07-31,16.15783870967742
2005-08-31,17.922483870967746
2005-09-30,18.8048
2005-10-31,18.476806451612898
2005-11-30,16.31616666666666
2005-12-31,9.680258064516131
2006-01-31,4.163548387096774
2006-02-28,2.6513928571428567
2006-03-31,3.2146129032258064
2006-04-30,6.0104
2006-05-31,9.45625806451613
2006-06-30,13.344766666666667
2006-07-31,16.114129032258067
2006-08-31,18.097645161290323
2006-09-30,19.0941
2006-10-31,18.732612903225807
2006-11-30,16.22983333333333
2006-12-31,9.854129032258067
2007-01-31,4.6725806451612915
2007-02-28,2.904607142857143
2007-03-31,3.8348064516129035
2007-04-30,6.418266666666668
2007-05-31,9.647806451612901
2007-06-30,13.2873
2007-07-31,15.95577419354839
2007-08-31,17.68190322580645
2007-09-30,18.860633333333336
2007-10-31,18.50774193548387
2007-11-30,15.892133333333332
2007-12-31,11.980516129032255
2008-01-31,6.413709677419354
2008-02-29,3.8945172413793108
2008-03-31,5.284451612903224
2008-04-30,8.242299999999998
2008-05-31,11.049354838709679
2008-06-30,14.061666666666666
2008-07-31,16.09483870967742
2008-08-31,17.644516129032258
2008-09-30,18.145033333333334
2008-10-31,17.99390322580645
2008-11-30,16.248133333333335
2008-12-31,11.51174193548387
2009-01-31,5.70735483870968
2009-02-28,2.9905714285714287
2009-03-31,4.441064516129031
2009-04-30,7.798500000000002
2009-05-31,10.925741935483869
2009-06-30,13.907466666666664
2009-07-31,16.261322580645164
2009-08-31,18.0978064516129
2009-09-30,18.960466666666665
2009-10-31,18.298225806451615
2009-11-30,15.847833333333329
2009-12-31,10.738548387096772
2010-01-31,4.958096774193547
2010-02-28,3.1054999999999997
2010-03-31,3.846741935483871
2010-04-30,6.715433333333333
2010-05-31,10.639258064516131
2010-06-30,14.410200000000001
2010-07-31,16.921322580645167
2010-08-31,18.607064516129032
2010-09-30,18.7986
2010-10-31,18.648322580645164
2010-11-30,16.7549
2010-12-31,11.271161290322581
2011-01-31,4.511709677419355
2011-02-28,2.519071428571428
2011-03-31,3.3678387096774194
2011-04-30,6.096599999999999
2011-05-31,10.092741935483874
2011-06-30,13.333300000000003
2011-07-31,15.752548387096773
2011-08-31,17.805451612903227
2011-09-30,18.739233333333342
2011-10-31,18.21848387096774
2011-11-30,15.757366666666664
2011-12-31,11.198967741935482
2012-01-31,5.653870967741936
2012-02-29,3.5532413793103452
2012-03-31,4.55025806451613
2012-04-30,7.309233333333333
2012-05-31,10.457
2012-06-30,13.54666666666667
2012-07-31,16.298
2012-08-31,18.096967741935487
2012-09-30,19.20783333333333
2012-10-31,18.593870967741942
2012-11-30,16.10993333333333
2012-12-31,10.39422580645161
2013-01-31,5.5432903225806465
2013-02-28,3.8364285714285713
2013-03-31,5.017387096774194
2013-04-30,7.622633333333332
2013-05-31,10.919741935483872
2013-06-30,14.154833333333334
2013-07-31,16.80854838709677
2013-08-31,18.663774193548388
2013-09-30,19.388666666666666
2013-10-31,19.017774193548384
2013-11-30,16.87216666666666
2013-12-31,11.85358064516129
2014-01-31,6.326806451612903
2014-02-28,3.8429999999999995
2014-03-31,4.901516129032258
2014-04-30,8.343
2014-05-31,11.519354838709676
2014-06-30,14.686666666666664
2014-07-31,17.105741935483866
2014-08-31,18.907967741935487
2014-09-30,19.7564
2014-10-31,19.002806451612905
2014-11-30,16.387766666666668
2014-12-31,11.928290322580644
2015-01-31,6.8518709677419345
2015-02-28,3.798928571428571
2015-03-31,4.964258064516128
2015-04-30,8.3732
2015-05-31,11.716129032258065
2015-06-30,14.4749
2015-07-31,16.775225806451612
2015-08-31,17.749354838709678
2015-09-30,18.444
2015-10-31,18.40925806451613
2015-11-30,16.175100000000004
2015-12-31,10.655225806451613
2016-01-31,4.689129032258064
2016-02-29,2.78951724137931
2016-03-31,4.0690322580645155
2016-04-30,7.2216
2016-05-31,10.102387096774192
2016-06-30,13.241933333333332
2016-07-31,16.02383870967742
2016-08-31,17.892032258064514
2016-09-30,18.150066666666667
2016-10-31,17.459999999999997
2016-11-30,14.222666666666667
2016-12-31,8.279387096774194
2017-01-31,3.7839032258064518
2017-02-28,2.2879285714285715
2017-03-31,2.699064516129032
2017-04-30,5.435933333333333
2017-05-31,9.01383870967742
2017-06-30,12.408766666666668
2017-07-31,15.296677419354838
2017-08-31,17.218903225806454
2017-09-30,17.905900000000006
2017-10-31,17.776096774193547
2017-11-30,15.113033333333334
2017-12-31,9.482064516129034
2018-01-31,4.210967741935486
2018-02-28,2.3257857142857143
2018-03-31,3.5399999999999996
2018-04-30,6.0331666666666655
2018-05-31,9.321354838709675
2018-06-30,12.885233333333334
2018-07-31,15.700322580645159
2018-08-31,17.417387096774192
2018-09-30,17.9613
2018-10-31,17.732193548387098
2018-11-30,15.101833333333335
2018-12-31,9.188129032258066
2019-01-31,3.8683225806451618
2019-02-28,2.6550357142857144
2019-03-31,3.1686129032258066
2019-04-30,5.718166666666667
2019-05-31,8.852451612903227
2019-06-30,12.251100000000001
2019-07-31,15.302161290322584
2019-08-31,17.47774193548387
2019-09-30,18.334800000000005
2019-10-31,17.93670967741935
2019-11-30,14.994766666666667
2019-12-31,9.408709677419358
2020-01-31,4.598225806451613
2020-02-29,2.9200689655172414
2020-03-31,4.002709677419356
2020-04-30,6.662366666666667
2020-05-31,9.871096774193553
2020-06-30,13.274433333333333
2020-07-31,15.721419354838707
2020-08-31,17.75835483870968
2020-09-30,18.83836666666667
2020-10-31,18.49338709677419
2020-11-30,16.230866666666667
2020-12-31,10.574677419354837
2021-01-31,4.666032258064516
2021-02-28,2.8263461538461536
2021-03-31,4.451677419354837
2021-04-30,7.0811666666666655
2021-05-31,10.333709677419353
2021-06-30,13.457333333333334
2021-07-31,16.380580645161288
2021-08-31,18.130870967741934
2021-09-30,18.45146666666667
2021-10-31,17.626
