Date,Extent
1994-09-30,7.137599999999998
1994-10-31,8.915290322580644
1994-11-30,11.123199999999999
1994-12-31,13.271870967741936
1995-01-31,14.586387096774196
1995-02-28,15.22567857142857
1995-03-31,15.260161290322579
1995-04-30,14.4486
1995-05-31,12.97206451612903
1995-06-30,11.440433333333333
1995-07-31,8.98709677419355
1995-08-31,6.744354838709676
1995-09-30,6.080133333333333
1995-10-31,7.828935483870969
1995-11-30,10.760866666666667
1995-12-31,12.920838709677422
1996-01-31,14.180870967741935
1996-02-29,15.154827586206897
1996-03-31,15.122806451612904
1996-04-30,14.215866666666667
1996-05-31,13.094548387096772
1996-06-30,12.083833333333335
1996-07-31,10.164258064516126
1996-08-31,8.180451612903228
1996-09-30,7.582533333333334
1996-10-31,9.160967741935485
1996-11-30,10.4017
1996-12-31,12.861258064516127
1997-01-31,14.41748387096774
1997-02-28,15.436714285714286
1997-03-31,15.467516129032258
1997-04-30,14.56303333333333
1997-05-31,13.17716129032258
1997-06-30,11.738366666666666
1997-07-31,9.410838709677419
1997-08-31,7.285032258064518
1997-09-30,6.686333333333333
1997-10-31,8.336548387096776
1997-11-30,10.68416666666667
1997-12-31,13.076193548387094
1998-01-31,14.720516129032257
1998-02-28,15.745821428571428
1998-03-31,15.598096774193545
1998-04-30,14.891933333333334
1998-05-31,13.589838709677416
1998-06-30,11.7057
1998-07-31,9.415161290322581
1998-08-31,7.5088709677419345
1998-09-30,6.536033333333335
1998-10-31,8.451870967741934
1998-11-30,10.440599999999996
1998-12-31,12.75864516129032
1999-01-31,14.359387096774194
1999-02-28,15.308928571428575
1999-03-31,15.397677419354839
1999-04-30,15.0839
1999-05-31,13.750967741935485
1999-06-30,11.779166666666667
1999-07-31,9.488290322580644
1999-08-31,7.225580645161292
1999-09-30,6.116866666666667
1999-10-31,8.602806451612905
1999-11-30,10.796466666666667
1999-12-31,12.641193548387099
2000-01-31,14.220354838709682
2000-02-29,15.141482758620691
2000-03-31,15.224838709677421
2000-04-30,14.558166666666665
2000-05-31,13.15267741935484
2000-06-30,11.665233333333337
2000-07-31,9.512999999999998
2000-08-31,7.168322580645162
2000-09-30,6.246066666666667
2000-10-31,8.37941935483871
2000-11-30,10.3211
2000-12-31,12.637258064516129
2001-01-31,14.202612903225805
2001-02-28,15.211142857142859
2001-03-31,15.51632258064516
2001-04-30,14.856833333333332
2001-05-31,13.509612903225808
2001-06-30,11.455933333333332
2001-07-31,9.070354838709674
2001-08-31,7.4608064516129025
2001-09-30,6.732166666666667
2001-10-31,8.298290322580646
2001-11-30,10.657833333333333
2001-12-31,12.490741935483873
2002-01-31,14.272612903225806
2002-02-28,15.342357142857145
2002-03-31,15.348903225806449
2002-04-30,14.299433333333335
2002-05-31,12.970612903225806
2002-06-30,11.583400000000001
2002-07-31,9.274161290322581
2002-08-31,6.599
2002-09-30,5.827133333333334
2002-10-31,8.161903225806451
2002-11-30,10.341866666666668
2002-12-31,12.608451612903226
2003-01-31,14.39083870967742
2003-02-28,15.193142857142858
2003-03-31,15.48490322580645
2003-04-30,14.512066666666662
2003-05-31,13.016064516129033
2003-06-30,11.604033333333332
2003-07-31,9.21477419354839
2003-08-31,6.935870967741936
2003-09-30,6.1160999999999985
2003-10-31,7.848290322580646
2003-11-30,10.125333333333336
2003-12-31,12.588354838709677
2004-01-31,14.026419354838708
2004-02-29,14.914379310344827
2004-03-31,14.99258064516129
2004-04-30,13.987333333333332
2004-05-31,12.558419354838708
2004-06-30,11.447066666666668
2004-07-31,9.431354838709677
2004-08-31,6.854838709677417
2004-09-30,5.984499999999999
2004-10-31,7.925290322580645
2004-11-30,10.343266666666668
2004-12-31,12.55358064516129
2005-01-31,13.661451612903228
2005-02-28,14.372857142857141
2005-03-31,14.686612903225809
2005-04-30,14.089833333333337
2005-05-31,12.911096774193547
2005-06-30,11.162033333333333
2005-07-31,8.648741935483871
2005-08-31,6.301129032258063
2005-09-30,5.503766666666667
2005-10-31,7.351967741935484
2005-11-30,10.216333333333331
2005-12-31,12.227612903225808
2006-01-31,13.46558064516129
2006-02-28,14.324964285714282
2006-03-31,14.420967741935483
2006-04-30,13.905866666666666
2006-05-31,12.517354838709673
2006-06-30,10.919499999999998
2006-07-31,8.459838709677417
2006-08-31,6.4956129032258065
2006-09-30,5.862433333333333
2006-10-31,7.541096774193549
2006-11-30,9.658733333333336
2006-12-31,11.954677419354839
2007-01-31,13.703032258064516
2007-02-28,14.513249999999998
2007-03-31,14.54209677419355
2007-04-30,13.8452
2007-05-31,12.779677419354842
2007-06-30,11.22006666666667
2007-07-31,7.94283870967742
2007-08-31,5.3423225806451615
2007-09-30,4.267266666666667
2007-10-31,6.039709677419355
2007-11-30,9.760166666666665
2007-12-31,12.033967741935486
2008-01-31,13.887258064516129
2008-02-29,14.953448275862069
2008-03-31,15.178903225806451
2008-04-30,14.351933333333337
2008-05-31,12.973999999999998
2008-06-30,11.208333333333337
2008-07-31,8.677935483870966
2008-08-31,5.913064516129031
2008-09-30,4.687433333333335
2008-10-31,7.349870967741936
2008-11-30,10.342866666666668
2008-12-31,12.358483870967742
2009-01-31,13.913709677419357
2009-02-28,14.811535714285716
2009-03-31,14.983612903225806
2009-04-30,14.495633333333336
2009-05-31,13.186709677419351
2009-06-30,11.320266666666665
2009-07-31,8.465451612903225
2009-08-31,6.135741935483873
2009-09-30,5.261633333333332
2009-10-31,6.920322580645161
2009-11-30,9.771733333333334
2009-12-31,12.199870967741933
2010-01-31,13.73906451612903
2010-02-28,14.58142857142857
2010-03-31,15.136709677419352
2010-04-30,14.658733333333338
2010-05-31,12.866096774193545
2010-06-30,10.5851
2010-07-31,8.074677419354838
2010-08-31,5.8749032258064515
2010-09-30,4.865066666666667
2010-10-31,6.983903225806451
2010-11-30,9.613966666666668
2010-12-31,11.83083870967742
2011-01-31,13.463967741935484
2011-02-28,14.363035714285713
2011-03-31,14.546516129032263
2011-04-30,14.1078
2011-05-31,12.680774193548393
2011-06-30,10.748666666666667
2011-07-31,7.724387096774194
2011-08-31,5.502451612903226
2011-09-30,4.561333333333333
2011-10-31,6.464548387096774
2011-11-30,9.7718
2011-12-31,12.153580645161291
2012-01-31,13.729419354838706
2012-02-29,14.55334482758621
2012-03-31,15.19625806451613
2012-04-30,14.625766666666665
2012-05-31,13.011806451612902
2012-06-30,10.674533333333335
2012-07-31,7.671774193548385
2012-08-31,4.723290322580647
2012-09-30,3.5656000000000003
2012-10-31,5.885870967741937
2012-11-30,9.387966666666665
2012-12-31,12.00638709677419
2013-01-31,13.702645161290324
2013-02-28,14.723535714285717
2013-03-31,15.032032258064515
2013-04-30,14.298733333333333
2013-05-31,12.997258064516132
2013-06-30,11.36013333333333
2013-07-31,8.13167741935484
2013-08-31,6.013516129032259
2013-09-30,5.208266666666665
2013-10-31,7.454838709677419
2013-11-30,9.939033333333333
2013-12-31,12.18425806451613
2014-01-31,13.647483870967742
